folio	line_id	locus_type	lang	hand	illus	quire	para_start	para_end	line_words
f68v3	f68v3.5	C	?	4	C	I	0	0	oky otol ees choty chedas otchdy s ar oekaiin oteol dar cheo dais qoeeo kaiin okchey dal cheky ykos yakeg s ol ay ykoees yty dy dy chody otol ol ees oty dar qotay otoy chey kodar dar sheody shees daiin oteeoaly oteeosol ol okol olsey tol cheol okeey choekcheey okchy qokchshy dchol chshek
f68v3	f68v3.6	R	?	4	C	I	0	0	ocheal qoeey keody cheoky okeey chody dy ote?m
f68v3	f68v3.7	R	?	4	C	I	0	0	r al chdail schekol okeody
f68v3	f68v3.8	R	?	4	C	I	0	0	okeol cheody qoekeey ocheky eeody okchdy oko okos
f68v3	f68v3.9	R	?	4	C	I	0	0	shoekechy sheky okolchey okolmom
f68v3	f68v3.10	R	?	4	C	I	0	0	qokeody okeey chekchy chckhy okal ody chedy
f68v3	f68v3.11	R	?	4	C	I	0	0	ycheeo key qokal okeeg
f68v3	f68v3.12	R	?	4	C	I	0	0	ochey chekchy dkeeeg cheekey teokechey saiir
f68v3	f68v3.13	R	?	4	C	I	0	0	ydaiil ol chek okchyd
f68v3	f68v3.14	C	?	4	C	I	0	0	okosy okchy okol choekey okeoeeey ol yko?n otairos orol orkeeey olkeeoly ykeeol
f68v3	f68v3.15	L	?	4	C	I	0	0	otodol
f68v3	f68v3.16	L	?	4	C	I	0	0	opcholdg
f68v3	f68v3.17	P	?	4	C	I	1	0	roar ykeol darol daly
f68v3	f68v3.18	P	?	4	C	I	0	0	solaiin y olekeey dy
f68v3	f68v3.19	P	?	4	C	I	0	1	ykeol ctheepoey dar
f68v2	f68v2.1	P	?	4	A	I	1	0	teeody shcthey psheody shocthy ykeody shdy shot ytchy
f68v2	f68v2.2	P	?	4	A	I	0	0	dchaiin shey dcheedy qokeey shckeey dal dy sheetey daldy
f68v2	f68v2.3	P	?	4	A	I	0	0	qoeeey shekeey shkeey s alchey cthy shteody qoteeody dam
f68v2	f68v2.4	P	?	4	A	I	0	0	okeey sheoy keol ycheety okeody shey qokey chol chekody
f68v2	f68v2.5	P	?	4	A	I	0	1	scheos seekey okey chodyokeos cheo sal ar oallchdm
f68v2	f68v2.6	C	?	4	A	I	0	0	okeadaiin ykeeody shsdy shyokeey dalches okos cheky otees oteydy okechoy yteody chetedy chedady @150;eectheey otychdy oteey cpheeo dy otey chkey daiin chey daiir oteeys sar ockheey dor chy okchy qokeechy dal chy chokeeey sary
f68v2	f68v2.7	R	?	4	A	I	0	0	otey dalar
f68v2	f68v2.8	R	?	4	A	I	0	0	otoseysary
f68v2	f68v2.9	R	?	4	A	I	0	0	yshesas ar shy
f68v2	f68v2.10	R	?	4	A	I	0	0	socths chety
f68v2	f68v2.11	R	?	4	A	I	0	0	oteoysorasaly
f68v2	f68v2.12	R	?	4	A	I	0	0	yteody chetey
f68v2	f68v2.13	R	?	4	A	I	0	0	oteeos alamchy
f68v2	f68v2.14	R	?	4	A	I	0	0	otchdychetal
f68v2	f68v2.15	R	?	4	A	I	0	0	adairchdy aiin
f68v2	f68v2.16	R	?	4	A	I	0	0	dchedal daiin
f68v2	f68v2.17	R	?	4	A	I	0	0	ykeeepolypchy
f68v2	f68v2.18	R	?	4	A	I	0	0	choteey dary
f68v1	f68v1.1	C	?	4	A	I	0	0	shes ol keey shes chteey sheely shes yeeg shokeolls ees aiir ol cho aiin ykeeykeey ches chotey y keey shes aiin okeyteey cthody chesokcho teody chockhy otol okeody cheos chkorchy dy dy shety oteey dair chotedy chey dal daiin dokeey
f68v1	f68v1.2	C	?	4	A	I	0	0	chear s oteey dain dycheckhy oteeos oteol okeor okeeody sho ykeod oteeol okeeos or chos or o aiin chol ykeey sheo s cheoekeey cheodaiir cheekchey chkeody okchy teeos sh cheo eky okey d?leed s aly oteotey otechs opain
f68v1	f68v1.3	R	?	4	A	I	0	0	dair apeeety dy
f68v1	f68v1.4	R	?	4	A	I	0	0	sair aroyser
f68v1	f68v1.5	R	?	4	A	I	0	0	oteeor arany
f68v1	f68v1.6	R	?	4	A	I	0	0	okechdaral
f68v1	f68v1.7	R	?	4	A	I	0	0	otol ches otaly
f68v1	f68v1.8	R	?	4	A	I	0	0	okeey chek chekeys
f68v1	f68v1.9	R	?	4	A	I	0	0	dar shes shokey
f68v1	f68v1.10	R	?	4	A	I	0	0	oteodain sam
f69r	f69r.1	P	?	4	C	J	1	0	tcheeos shey opaiin chey shey qokeeyshdy ol ot otal sar
f69r	f69r.2	P	?	4	C	J	0	0	daiin shey okaiin shkechy sheey tey chy cthy otol cham
f69r	f69r.3	P	?	4	C	J	0	0	sheos aiin ar choetey okal chy ykar ytchey cheotam
f69r	f69r.4	P	?	4	C	J	0	1	ycheoraiin ychey otaiin okchor yty chkal shol
f69r	f69r.5	L	?	4	C	J	0	0	oteos chop otaike
f69r	f69r.21	R	?	4	C	J	0	0	chodchy chotal
f69r	f69r.22	R	?	4	C	J	0	0	okeo sho qotam
f69r	f69r.23	R	?	4	C	J	0	0	okeodar oteody
f69r	f69r.24	R	?	4	C	J	0	0	ykeeos al dair dar
f69r	f69r.25	R	?	4	C	J	0	0	ykeey dal oky
f69r	f69r.26	R	?	4	C	J	0	0	doly dal dar chyky
f69r	f69r.27	R	?	4	C	J	0	0	okchol qokol daly
f69r	f69r.28	R	?	4	C	J	0	0	ykechody otar
f69r	f69r.29	R	?	4	C	J	0	0	dary dar aloly
f69r	f69r.30	R	?	4	C	J	0	0	okeeocthy okar ar
f69r	f69r.31	R	?	4	C	J	0	0	chey ar cthorary
f69r	f69r.32	R	?	4	C	J	0	0	sair chekey sairam
f69r	f69r.33	R	?	4	C	J	0	0	okeeo dal okar ar
f69r	f69r.34	R	?	4	C	J	0	0	sol aiir okeytam
f69r	f69r.35	R	?	4	C	J	0	0	okeos ar ald
f69r	f69r.36	R	?	4	C	J	0	0	docheeo kody sar
f69r	f69r.37	R	?	4	C	J	0	0	dchokey shkchodyal
f69r	f69r.38	R	?	4	C	J	0	0	chor al alchy ral
f69r	f69r.39	R	?	4	C	J	0	0	sair al okody otedy
f69r	f69r.40	R	?	4	C	J	0	0	okody cheody sar
f69r	f69r.41	R	?	4	C	J	0	0	chokeod okeey
f69r	f69r.42	R	?	4	C	J	0	0	dkochy cthody dy
f69r	f69r.43	C	?	4	C	J	0	0	okoeese daiikey oees chear yteey oteeodar chy okeeos alaiin
f69r	f69r.44	L	?	4	C	J	0	0	y
f69r	f69r.45	L	?	4	C	J	0	0	d
f69r	f69r.46	L	?	4	C	J	0	0	o
f69r	f69r.47	L	?	4	C	J	0	0	l
f69r	f69r.48	L	?	4	C	J	0	0	s
f69r	f69r.49	L	?	4	C	J	0	0	ed
f69v	f69v.1	C	?	4	C	J	0	0	dair cheyky otaza sar ar chykar okoirsh ar chetody okeeos o tey otokeeey okeeody okeey doiir teeo y chey ot y okedy chsdy okeod y dy choaiin okar okar chol chees yto odair oty oteeo dar o eykeody dchor char
f69v	f69v.2	C	?	4	C	J	0	0	yka chol ykar dal ykady iokeeor cheey choly ykeeal cheo? oaram ockhy sheey aiin y daiial cheody cheal yetey chear y dy ykey ch y dy chol ykar ol y ykeeody chey dal ody airchy choky ychey chey
f69v	f69v.3	C	?	4	C	J	0	0	doair otaldal dair @240; chdy otoar ar @240; chy qoteor cho qotair chda oteeal cheor ar air oteody ytyd a dchy otoly okeodal oteoarar cheteese?r dair chey okody dal oteey oteey
f69v	f69v.4	R	?	4	C	J	0	0	okeey sar
f69v	f69v.5	R	?	4	C	J	0	0	okeo dy
f69v	f69v.6	R	?	4	C	J	0	0	ochoyk
f69v	f69v.7	R	?	4	C	J	0	0	ykeey
f69v	f69v.8	R	?	4	C	J	0	0	ytory
f69v	f69v.9	R	?	4	C	J	0	0	oeesy
f69v	f69v.10	R	?	4	C	J	0	0	ytody
f69v	f69v.11	R	?	4	C	J	0	0	okody
f69v	f69v.12	R	?	4	C	J	0	0	otody
f69v	f69v.13	R	?	4	C	J	0	0	okeal
f69v	f69v.14	R	?	4	C	J	0	0	okeod
f69v	f69v.15	R	?	4	C	J	0	0	oteeys
f69v	f69v.16	R	?	4	C	J	0	0	oteol
f69v	f69v.17	R	?	4	C	J	0	0	ykeydy
f69v	f69v.18	R	?	4	C	J	0	0	okeod
f69v	f69v.19	R	?	4	C	J	0	0	saral
f69v	f69v.20	R	?	4	C	J	0	0	saiir
f69v	f69v.21	R	?	4	C	J	0	0	okolar
f69v	f69v.22	R	?	4	C	J	0	0	ykeody
f69v	f69v.23	R	?	4	C	J	0	0	sarydy
f69v	f69v.24	R	?	4	C	J	0	0	otchy
f69v	f69v.25	R	?	4	C	J	0	0	okeey dy
f69v	f69v.26	R	?	4	C	J	0	0	okey d
f69v	f69v.27	R	?	4	C	J	0	0	okeod
f69v	f69v.28	R	?	4	C	J	0	0	okodchy
f69v	f69v.29	R	?	4	C	J	0	0	okeody
f69v	f69v.30	R	?	4	C	J	0	0	okcheys
f69v	f69v.31	R	?	4	C	J	0	0	oar alys
f70r1	f70r1.1	C	?	4	C	J	0	0	???ooooooooolar sasa
f70r1	f70r1.2	C	?	4	C	J	0	0	oteody choekeeos alair dy okol okeey dasy otarsheod okchody oteos okes okeys ey okchol sairody o chopcheopchy chol air shekchy choteody oteeshs opcheody otol choky chody chotey sheal ar ykeody oteey chedaiin chotar soly
f70r1	f70r1.3	C	?	4	C	J	0	0	okeodar chy oteody tochady okchody ytar ytory okeol choly yk y okchedy chkal ofchon qokal opolaiin okeos oty dal cheokeey dal cheo al oteeoky chety chodalar okal chear aly oteos ar os al okolair dy
f70r1	f70r1.4	R	?	4	C	J	0	0	yfcheodly
f70r1	f70r1.5	R	?	4	C	J	0	0	ytcheos aly
f70r1	f70r1.6	R	?	4	C	J	0	0	otchy dar yky
f70r1	f70r1.7	R	?	4	C	J	0	0	opar ykchy
f70r1	f70r1.8	R	?	4	C	J	0	0	y saikchy dam
f70r1	f70r1.9	R	?	4	C	J	0	0	otair oroldy
f70r1	f70r1.10	R	?	4	C	J	0	0	dchal daim
f70r1	f70r1.11	R	?	4	C	J	0	0	yteody sam
f70r1	f70r1.12	R	?	4	C	J	0	0	okchy daldy
f70r1	f70r1.13	C	?	4	C	J	0	0	tshey ol oteey ched ar oteos cheor alal otar ar y oteodchey keody oteos al oteeed
f70r1	f70r1.14	R	?	4	C	J	0	0	ykeal
f70r1	f70r1.15	R	?	4	C	J	0	0	okeody
f70r1	f70r1.16	R	?	4	C	J	0	0	otody
f70r1	f70r1.17	R	?	4	C	J	0	0	ypolol
f70r1	f70r1.18	R	?	4	C	J	0	0	chodal
f70r1	f70r1.19	R	?	4	C	J	0	0	okasd
f70r2	f70r2.1	P	?	4	C	J	1	0	otchey sheol chkey shep al r ar chly sheteal aram
f70r2	f70r2.2	P	?	4	C	J	0	0	dair cheey s cheotey dshy dam chchet al ykey
f70r2	f70r2.3	P	?	4	C	J	0	0	ykeeo y s ald shey cthy shekey qokal aiir oteog
f70r2	f70r2.4	P	?	4	C	J	0	0	daiin okeey shoaiin ey otal shshy tal dam
f70r2	f70r2.5	P	?	4	C	J	0	0	tal cheeog dal chcthy qotal ddlar chal dal
f70r2	f70r2.6	P	?	4	C	J	0	0	ytar ar al yol al aloees ytaiir otaldal
f70r2	f70r2.7	P	?	4	C	J	0	0	daiin daiin she tal qokal choly dy
f70r2	f70r2.8	P	?	4	C	J	0	0	ytals alal dalam dal cthol oparam
f70r2	f70r2.9	P	?	4	C	J	0	0	dolshol shol shol shoy dalal y
f70r2	f70r2.10	P	?	4	C	J	0	0	shokal chol kshody tol cheey okal
f70r2	f70r2.11	P	?	4	C	J	0	0	daiin chotal qokal chol chotals
f70r2	f70r2.12	P	?	4	C	J	0	0	qokal shkal dal shy qokal chdy
f70r2	f70r2.13	P	?	4	C	J	0	0	qotal che y key okechy chdy cham
f70r2	f70r2.14	P	?	4	C	J	0	1	okaiin chy s or ary
f70r2	f70r2.15	C	?	4	C	J	0	0	sal air am shedy chokal choy shokeey choky chol dy okeeal o teedy dgr dair aiin okees okeear ar alekeey ar kam oteoodalry chekeoar chokey dar dcheoky otai doy dair otchetchar okear okeeo lal kchg okar ar dar
f70r2	f70r2.16	C	?	4	C	J	0	0	otar ar chedal oaral aldaiin ykeeedaiis sheo l dar chol ykees aiir dl cheey skeeod oteeodar aiin aral daiir sheedal sheodaiin choar chol choteoly cho oteey chotey choeky chedy choteosam oteodar o
f70r2	f70r2.17	C	?	4	C	J	0	0	oches air chese ctheey sheeody shopcho yteody ykaldy oteeos aiin shey shee farar aim cheoteeodal sho choetchaldy dal aiir ches otesar dalol chtam opaiir chokeo oteedy oteeo okol chotal otol al dl
f70r2	f70r2.18	C	?	4	C	J	0	0	otoy ar arodchedy cheocphey oteeos ees cheal sheeey okeedaly cheeoekey ykeed oteey s al s air oteody oteody dar aiir ody cheeos chey daiin otoeeseor air chedy okodar al sho chotol dal dy
f70r2	f70r2.19	C	?	4	C	J	0	0	oteesy ol chy oteo sal ol keey oteol choky otchosha
f70v2	f70v2.1	C	?	4	Z	J	0	0	okcheo dar otey ykeey tchy otsheo oteotey shey shecth opcheoldair dateey sal ody choteey choeteedy oteoteotsho yteos alain sheodaly o aiin cholkal chokear oteody cholaiin oteeoal al sheeos okey chol dy otees cho s olar otoaiin oteeody sos todaiin chokain otalal oteeam
f70v2	f70v2.2	L	?	4	Z	J	0	0	otalalg
f70v2	f70v2.21	C	?	4	Z	J	0	0	daii@197;amdy otar am aral otair chedaiin oteey dair shchey daiin chalaly oteody chotol chedy oteotey oteeeor ar alody daiir oteedar oteey teey dalal cheoltey oteedy sheeteey ?okeeol ykeeos shey ykair arar alos
f70v2	f70v2.22	L	?	4	Z	J	0	0	otar am
f70v2	f70v2.32	C	?	4	Z	J	0	0	otal daly oteoal dal aildy otaiin ar oteey shal o qoteeal ar al otaiin al teodaiin oteeo cthey oteeos oteos aiin daim
f70v2	f70v2.33	L	?	4	Z	J	0	0	otolal
f70v1	f70v1.1	C	?	4	Z	J	0	0	dalalody oteoshey okoksheo shokey raiin otor ochy s air cheody cheey oteo chy daiir chcthy dlal oteodaiin ykeody oteody sheo daiin oteedy chetalchs zar shoteeody okeeo dal cheody okchoteees oteeody cheokeo otaiin shes to ar oly daly sheal
f70v1	f70v1.2	L	?	4	Z	J	0	0	otalchy tar am dy
f70v1	f70v1.12	C	?	4	Z	J	0	0	daiin okey otodal cheokeeo okeodal shol olaiin saiin sheo qokeeol otchykey chekeal oteosaiin chekey okeolol chees o?eey opotey dal al s otecheo dal
f70v1	f70v1.13	L	?	4	Z	J	0	0	okoly
f71r	f71r.1	C	?	4	Z	K	0	0	olkeeody okody okeeedy oky chy okeodar okeoky oteody oto otol oteeyar yko oar aiin oekeeey okeo keo keody okeodar chy s aiin otokeoar or ar al otol al shckhy oteeeodar oteody otol aiin shoekey solalald cheeokeeo choeky choly
f71r	f71r.2	L	?	4	Z	K	0	0	oteos arar
f71r	f71r.12	C	?	4	Z	K	0	0	oteody oteos oy oteeschey lsheotey okalody shs shey oteey otechar chekal okody eeedy oteodal eeokol lkchol daiin okeeees ykees al okeey otey oteo shaly o
f71r	f71r.13	L	?	4	Z	K	0	0	otolchdy
f71r	f71r.18	C	?	4	Z	K	0	0	oteeol otal chs char cheky chotshy okeeody oteey chekea' okeol
f71v	f71v.1	C	?	4	Z	K	0	0	osheo parar oteeodaiin she ateey daiin oteokeey dal al oteey teey dy otchy keey sheeo ochey ?chey otcheodal sheealody cheol otar okam oteodar chpchy ar al aiin oteoshar okeodaly oteey teeey oteey keor or arol cheols okaikaly
f71v	f71v.2	L	?	4	Z	K	0	0	char arom
f71v	f71v.12	C	?	4	Z	K	0	0	chal oteeos al sheky okalar ar okeo dar oty oto kaiin chey tal otchr chtos cheor shepchol otor sheo shopcho ar aly okeo cheey otal al shldy otaly okol sheeor
f71v	f71v.13	L	?	4	Z	K	0	0	ofaom
f71v	f71v.18	C	?	4	Z	K	0	0	okeey okeosar otaiin chkeeal okal cheekaiin okaiin okchor dar oteey kal
f72r1	f72r1.1	C	?	4	Z	K	0	0	oteeo cthey chlol cheol olcheor al oteey chedal oteedy okeodaly chol chokeol cheo?ky okaiir okeedy sheoltey cheor aiin ydal okochey sho okalshey shol chalaiin chekeol kol otos ar aiin otam otam chotam sal okeo dar ar adal dar okeeas aiin oteey okaiin
f72r1	f72r1.2	L	?	4	Z	K	0	0	oshodady
f72r1	f72r1.12	C	?	4	Z	K	0	0	oteodar ytey otey shetey chokshor okalal otaiin sheolaiin otaiin chetey cheolor oteo teeody otar chokaiin okaiin al alo cheedy otear ar cheky chokal otar al o qokar
f72r1	f72r1.13	L	?	4	Z	K	0	0	ofaralar
f72r1	f72r1.18	C	?	4	Z	K	0	0	okeeols aroly okees alaiin okeor chol o oteos aiin chal otaiin atchor chckhy
f72r2	f72r2.1	L	?	4	Z	K	0	0	ofchdamy
f72r2	f72r2.6	C	?	4	Z	K	0	0	oteos aiin okeo daiin okeey cheo keodal chol okeol oly oteeykeey tey okalaiin okalchal chey al o keey daiin otar al chotaiin otchey qoeeeo s ckhal chekaiin otaiin chy d r aiin al y o chekaiin okedal qokeodal saiin otois otees
f72r2	f72r2.7	L	?	4	Z	K	0	0	otaraldy
f72r2	f72r2.22	C	?	4	Z	K	0	0	oteey tey teodal chokaly ol cheol ol aiin oteo daiin shokal otey otaiin otaly dal okaly dalchdy eteeey okal shey qoteeody sheycthy chotal chas otoees aiin
f72r2	f72r2.23	L	?	4	Z	K	0	0	otal
f72r2	f72r2.32	C	?	4	Z	K	0	0	otoar air aloy okaiin otees chs chchs ar aly taly dar otchey okaiin olaiin @211;y
f72r3	f72r3.1	C	?	4	Z	K	0	0	okeey chekoy oteo ykeey chedaiin okeeol cheeor chocthar ar oteody oteedy okeolaiin oteey okarar ??? ???teo sheol al alaiiin okeos alaiin okor o keodar okee s ar aiin chekackhy chokees oteedy chekar okar choly ches os oiin okeeey cheey ches okeody chealdy shocthy choteey sheoly eol sheey chorain
f72r3	f72r3.2	L	?	4	Z	K	0	0	olkalaiin
f72r3	f72r3.14	C	?	4	Z	K	0	0	otochedy otey o koey sheedy oteodar ykeolol y air oteos cheo l aiin ykeeoly otaiin shear oiiin oral o tealy cheokeor oteody oes otees chteos doteey sosor oteol shol cheeg okeody eol shey sheysy shoteey cheor yoeteey okeeol chy okeeo ykoly
f72r3	f72r3.15	L	?	4	Z	K	0	0	oralkam
f72r3	f72r3.26	C	?	4	Z	K	0	0	oteey arary eeer che@212;shees opcholalaiin oteeor am sheal okaipchy oteees ar am olaiin otedar olol choty oteol sheshdy chedy chedy dy shes eedy sheol shy ckhol
f72r3	f72r3.27	L	?	4	Z	K	0	0	opalal
f72r3	f72r3.34	C	?	4	Z	K	0	0	okeos aiin olaiin oraiin octheolarl okeeody oteos aiin koly
f72v3	f72v3.1	C	?	4	Z	K	0	0	soees otchs otedar oteody oteodal oteos oteokchd? oteody sheokeey sheody shedykeal ckhodys okoleeolar okeey shedy otey sho shol teody okolshey ykeed?y y okechdy olaiin shokeedy chol choepchey teey teody ches okechedy otechol cheor cheey daiin oyteeedar ??? shecthy otycheedy oteeoly chokary
f72v3	f72v3.2	L	?	4	Z	K	0	0	ocham
f72v3	f72v3.20	C	?	4	Z	K	0	0	ototeey r chlyiintee or oteey oteeody cheokey okeoekol oteor aiin yoleeedy okeos alyshy okeey okeeey okeedaly cholainy okedy chees y okeeol chey otey oldy chdy del okeeoloky oty aiin chas oteey okea???
f72v3	f72v3.21	L	?	4	Z	K	0	0	choleey
f72v3	f72v3.33	C	?	4	Z	K	0	0	okesees ar chkeeol okeolaiin chalal ykeeodarar oleeody shedy solar aldy oteor cheor
f72v2	f72v2.1	C	?	4	Z	K	0	0	otos chs oty oteos oty chotey dchy chopchy otychal ctheo l shey tchol s choraiin chekay oteeos aly okeedy cheockhy ar?k?aly che?? okedl okedy sheos okeeor cheey okeey teey cheeey okeolol sheeoeky oekeeo r aiin olalkain okolsaiin
f72v2	f72v2.2	L	?	4	Z	K	0	0	oeedey
f72v2	f72v2.20	C	?	4	Z	K	0	0	oteesody otey oteeos sheoty yteeg dchsaiin shol okeees air am shey qokeodal oteotey oteoldy oteal chedy chotalal okal cheol sar aiin cheokealy sardy otol chekar alteol oltar ar
f72v2	f72v2.21	L	?	4	Z	K	0	0	okaiin
f72v2	f72v2.33	C	?	4	Z	K	0	0	otaiin otshedy chokeedy otes al al ar chetolain sheodaly sheokey okealy rary
f72v1	f72v1.1	C	?	4	Z	K	0	0	oteos alar otar air chpaly oteody okchesal otear alshey oleealy sh?tey oteos alal dals alchol ytolaiin ydaiin chotar y tal oto shoty otey okchedaly chdar y s ar otedy otorar shedy opsheytey opairaly choshydy otar cheedy otaraiin cheeky okolar ychey otechety
f72v1	f72v1.2	L	?	4	Z	K	0	0	oeeoty
f72v1	f72v1.22	C	?	4	Z	K	0	0	otar ar otol topar oteolaiin ofaral otshedy ofalar alshdy chpar aiin okaly oka? yaly opcheolfy opar cheoey otolopaiin shaldy chepchy otey tean
f72v1	f72v1.23	L	?	4	Z	K	0	0	oeeoly
f72v1	f72v1.33	C	?	4	Z	K	0	0	otalal dalal ykeols oteo r aiin yotoam oteey saiin oteeos am
f73r	f73r.1	L	?	4	Z	L	0	0	otaly
f73r	f73r.5	C	?	4	Z	L	0	0	ypolcheey salchedal chepchey daraly oteos air ar oteosdal chotoey soteees alshey es al chees cheoly jeiii? choteey cheteey cheteeeos aiin chetchody chedar ar cheteey otes ar airalor shetee yteey cheody ykeydam oteos alar alcheky
f73r	f73r.6	L	?	4	Z	L	0	0	otaly
f73r	f73r.22	C	?	4	Z	L	0	0	oteey dar al opaiin olalaiin s air am chopchedy chdar oram otareees olteey okees otar chey oteas ochor oparchey daiin qocheey s cheey dal cheesy
f73r	f73r.23	L	?	4	Z	L	0	0	okary
f73r	f73r.33	C	?	4	Z	L	0	0	osaiin chedain oteey chedaly okechs chepcheesaly oteodal
f73v	f73v.1	L	?	4	Z	L	0	0	okol
f73v	f73v.5	C	?	4	Z	L	0	0	otoar ykeody okodeey qopchey opaiin qoteedy dpy otedy shedy qokeody cheor al okegal oteody shedy otesalod air chy ykeesaly y keoly dys opchey dy toly chfaikchy ytedar eeey qokeey oty yteedy choldy qokalaiin ykaipy orary
f73v	f73v.6	L	?	4	Z	L	0	0	okeody
f73v	f73v.22	C	?	4	Z	L	0	0	oteotos alshy oteolain chokeedam otody qoty shedy chdy tchol oteody cheytey choty okey dy okecholy otey chodaiin chey okeedy saly ar daly
f73v	f73v.23	L	?	4	Z	L	0	0	otedy
f73v	f73v.33	C	?	4	Z	L	0	0	otedchor alar olkcho otolam o kees char y ytaly alaly otaram
f75r	f75r.1	P	B	2	B	M	1	0	kchedykaryokeey qokar shyk chedy qotar shedy
f75r	f75r.2	P	B	2	B	M	0	0	dain shey lyssheol qoldy chedykar chekeedy ror
f75r	f75r.3	P	B	2	B	M	0	0	qokain chalorchey qey kain sheeky ltain olkar or
f75r	f75r.4	P	B	2	B	M	0	0	dackhy lkamoykeey lshey kal dy shey ok shey qokeedy
f75r	f75r.5	P	B	2	B	M	0	0	shey kar cheyckhey r ain ol olsheedy qokeey qoky
f75r	f75r.6	P	B	2	B	M	0	0	pcheykeeor olkydar okey qokain chcthy qokeedy qoky
f75r	f75r.7	P	B	2	B	M	0	0	pchedy qokshdyytain chedy qokar chy lol chedy qoky
f75r	f75r.8	P	B	2	B	M	0	0	sor chey qokardydsheckhy qokain chckhy lshedy okeedy
f75r	f75r.9	P	B	2	B	M	0	0	qokchdy chcthy loqokedy qokan checkhy qokar olchedy sal
f75r	f75r.10	P	B	2	B	M	0	0	dshor qotar chdyshey qokain chckhy dy otey tedy lchedy
f75r	f75r.11	P	B	2	B	M	0	0	qokeedy qokair olyqokeedy dy qokal okar shedy dor chekam
f75r	f75r.12	P	B	2	B	M	0	0	ssheckhy qokal olyshey r ol cheey shey dy olshedy qoky
f75r	f75r.13	P	B	2	B	M	0	0	pchedy keedy qokedyqokedy qokedy qokedy qokain olshedy
f75r	f75r.14	P	B	2	B	M	0	0	sain al keishy qokain dyolshedy qokain chckhy qokain otar aly
f75r	f75r.15	P	B	2	B	M	0	0	sain qokain qolkeeolysaiin chedysol or shedy okchdy qoky
f75r	f75r.16	P	B	2	B	M	0	0	dshedy qokar sheedy lchshokain chyokshedy qokain chedy
f75r	f75r.17	P	B	2	B	M	0	0	pchedar shepchy lshedarydalshalshy kol shedy qokam
f75r	f75r.18	P	B	2	B	M	0	0	sol sheedy qol shedy qolotain char sar oly
f75r	f75r.19	P	B	2	B	M	0	0	qokshedy qol shey qokyshey ey qokain ar
f75r	f75r.20	P	B	2	B	M	0	0	ry shey qor chey lchey loydain shey qokain
f75r	f75r.21	P	B	2	B	M	0	0	oqokain chey qckhsy orysheor ol lor am
f75r	f75r.22	P	B	2	B	M	0	0	odar shey qokain chedyor shey kar chedy sar
f75r	f75r.23	P	B	2	B	M	0	0	pchey kshey qokeey qokalsshey qol chedyqokam
f75r	f75r.24	P	B	2	B	M	0	0	qokain olkeey qolkarysain checthy lor ol
f75r	f75r.25	P	B	2	B	M	0	0	sain shckhy qokeedy shy dyqokeedy lchedy ram
f75r	f75r.26	P	B	2	B	M	0	1	dain ol sheol dain ol qolydar ajy
f75r	f75r.27	P	B	2	B	M	1	0	pdalshor shtol qoty pshar shedy okaldydar otar otody dy rol
f75r	f75r.28	P	B	2	B	M	0	0	tchedy pchedy qokeey sol oldair shecthy qoll sheedy qokeedy lolchedy
f75r	f75r.29	P	B	2	B	M	0	0	dain chkal dy lo lkaiin ol okeedyqol dain olchey qokeedy chedy qotan
f75r	f75r.30	P	B	2	B	M	0	0	qo dain cheeky qokey qokain cheky qokal dain chedy o kalol shedy okar olom
f75r	f75r.31	P	B	2	B	M	0	1	dshedy qokey chckhy qokar shedy chey qoked qokedy daldy
f75r	f75r.32	P	B	2	B	M	1	0	polshy dal shedy qokain dar chsdy shedy qotar shedy ldy
f75r	f75r.33	P	B	2	B	M	0	0	qokeey l shedy qo l chedy qokain chcthedy ltedy darom
f75r	f75r.34	P	B	2	B	M	0	0	s olkedy okal dar oty okar otar ol kain oltedy
f75r	f75r.35	P	B	2	B	M	0	0	qokain sheety qokain dar dar shedy qokain oldy
f75r	f75r.36	P	B	2	B	M	0	0	sol keedy qokeedy qokey okar otar dardardy
f75r	f75r.37	P	B	2	B	M	0	0	qokedy dy sheety qokedy qokeedy qokechdy lol
f75r	f75r.38	P	B	2	B	M	0	0	qokeedy qokeedy qokedy qokedy qokeedy ldy
f75r	f75r.39	P	B	2	B	M	0	0	yshedy qokeedy qokeedy olkeedy otey koldy
f75r	f75r.40	P	B	2	B	M	0	0	dar shedy qokain shedy dal keedy rshedy
f75r	f75r.41	P	B	2	B	M	0	0	sokeedy qokeedy oteedy qoky dy keedy sy
f75r	f75r.42	P	B	2	B	M	0	0	dshedy qokedy qokeedy qoteey qoteedy dor
f75r	f75r.43	P	B	2	B	M	0	0	yshedy chekar oldy qokain chkar otar oldy
f75r	f75r.44	P	B	2	B	M	0	0	dchedy sain okedy qokedy otedy okoldy otar otam olaiin chdar dy
f75r	f75r.45	P	B	2	B	M	0	0	sshedy shckhy qokey okedy sarol oty otedy qotedy otedy okaiin
f75r	f75r.46	P	B	2	B	M	0	1	qokey qokedy sheol qokedy dain shedy otol chedy olor
f75r	f75r.47	P	B	2	B	M	1	0	sal okeedy
f75r	f75r.48	P	B	2	B	M	0	0	daly ychey
f75r	f75r.49	P	B	2	B	M	0	0	sols dara
f75r	f75r.50	P	B	2	B	M	0	0	ychty
f75r	f75r.51	P	B	2	B	M	0	0	saino
f75r	f75r.52	P	B	2	B	M	0	0	saldy
